title,company,location,description,salary_min,salary_max,created,category
Senior Data Analyst,Bajaj Finance Limited,India,"Job Purpose We are seeking a detail oriented and analytical professional with atleast 4-5 years of experience in offer management and data analysis. • Create, implement and monitor offers across multiple channels • Methodical analysis of data and conversions of complex data into simple and readable format to enable business decisioning • Design and implement automation pipelines and dashboards to streamline processes and monitor performance • Build, deploy and maintain data pipelines to support…",,,2025-11-30T22:41:31Z,Accounting & Finance Jobs
Senior Data Analyst,Virtusa,India,"Seeking an experienced Data Scientist with a strong background in data analytics, coding, and complex SQL development. The ideal candidate will have hands-on experience working with large and diverse datasets, building analytics solutions, and delivering insights under tight timelines. This role requires strong technical foundations, data wrangling expertise, and the ability to work with both structured and unstructured data. You will collaborate with cross-functional teams to design, develop, …",,,2025-11-26T22:36:10Z,IT Jobs
Marketing – Data Analyst,Muthoot Fincorp,India,"Responsibilities: - Analyse marketing data to identify trends and insights that help with strategic decisions, - Develop and maintain dashboards and reports to track key performance indicators (KPIs) related to marketing campaigns - Publish daily reports on campaign performance and provide actionable recommendations to stakeholders - Work on data structuring and data mapping to ensure data accessibility - Manage and maintain databases to ensure data integrity and accessibility - Work on data an…",,,2025-07-01T03:17:08Z,IT Jobs
Business Data Analyst,,"Surat, Gujarat","Creating a detailed business analysis, outlining problems, opportunities and solutions for a business. Budgeting and forecasting. Planning and monitoring. Variance analysis. Pricing.",,,2024-05-10T07:38:22Z,IT Jobs
Business Intelligence Manager,Concentrix,India,"Key Competencies - Analytical Skills: Proven ability in investigative data analysis to address business questions. Attention to Detail: Compulsive about data accuracy and quality, Communication Skills: Excellent written and verbal communication skills for explaining complex details to non-technical stakeholders. Organizational Skills: Manage multiple tasks and projects with a strong focus on maintaining organized and up-to-date process documents. Data & Business Intelligence Analyst: Developed …",,,2025-12-06T01:29:47Z,IT Jobs
Data Analyst-Data Management and Analytics-Data Ops/Data Analyst,EXL,"Pune, Maharashtra","Description 5 - 9 years of professional experience as a Data Analyst with good decision-making, analytical and problem-solving skills. Working knowledge / experience of Big Data frameworks like Hadoop, Hive and Spark. Hands-on experience in query languages like HQL or SQL (Spark SQL) for Data exploration. Data mapping: Determine the data mapping required to join multiple data sets together across multiple sources. Documentation - Data Mapping, Subsystem Design, Technical Design, Business Requir…",,,2025-10-22T14:52:04Z,IT Jobs
Data Engineer,Tata Consultancy Services,"Hyderabad, Telangana","Job Title: Azure Data Engineer Location: Noida Positions: 2 Experience: 6–8 Years About the Role We are looking for experienced Azure Data Engineers to design, develop, and maintain robust data solutions on Microsoft Azure. The ideal candidate will have strong expertise in data ingestion, transformation, storage, and analytics, ensuring high-quality data delivery for business insights. Key Responsibilities Design and implement data ingestion pipelines from diverse sources (databases, APIs, stre…",,,2025-12-21T08:13:25Z,IT Jobs
Lead Machine Learning Operations Engineer [T500-22005],FM,"Bangalore, Karnataka","About FM: FM is a 190-year-old, Fortune 500 commercial property insurance company of 6,000 employees with a unique focus on science and risk engineering. Serving over a quarter of the Fortune 500 and major corporations globally, they deliver data-driven strategies that enhance resilience, ensure business continuity, and empower organizations to thrive. FM India located in Bengaluru is a strategic location for driving FM's global operational efficiency that allows them to leverage the country’s …",,,2025-12-25T13:40:49Z,IT Jobs
Sr Gen AI Engineer,FM India,"Bangalore, Karnataka","Senior GenAI Engineer Reports To Manager of GenAI Engineering Job Summary: This is a mid-level role on the Data Analytics team, responsible for leading the development of high-quality, secure, and maintainable generative AI solutions and business applications. This role collaborates with Solution Architects to analyze requirements, design AI-enabled applications, and ensure usability, extensibility, and performance while aligning with enterprise architecture and data integration standards. The …",,,2025-12-24T09:02:52Z,IT Jobs
Senior Software Engineer,ValueMomentum,"Hyderabad, Telangana","Skill: ETL Automation Testing Experience: 3-10 Years Location: Hyderabad/Pune/Coimbatore & Bangalore About the Role As an ETL Automation Tester, you will design, implement, and execute automated testing solutions for large-scale data pipelines. You will validate extraction, transformation, and loading processes, ensure data accuracy, and build automation frameworks to streamline testing across data warehouses and big data environments. Responsibilities Develop and maintain automation frameworks…",,,2025-12-20T09:06:29Z,IT Jobs
